order_id,order_date,customer_id,city,product,category,status,quantity,unit_price,discount_pct
107430,06/08/2026,CUST00230,Aswan,Notebook Pack,Stationery,Completed,2,254.4,20
107431,19/03/2026,CUST00231,Luxor,Laptop,Electronics,Completed,3,30495,0
107432,04/10/2026,CUST00232,Port Said,Smartphone,Electronics,Completed,4,15660,5
107433,17/05/2026,CUST00233,Cairo,Wireless Mouse,Accessories,Completed,5,490.5,10
107434,02/12/2026,CUST00234,Giza,Keyboard,Accessories,Completed,6,935,15
107435,15/07/2026,CUST00235,Alexandria,Office Chair,Furniture,Completed,7,4680,20
107436,28/02/2026,CUST00236,Mansoura,Desk,Furniture,Completed,8,6734,0
107437,13/09/2026,CUST00237,Tanta,Headphones,Electronics,Completed,9,1656,5
107438,26/04/2026,CUST00238,Aswan,Monitor,Electronics,Completed,10,8556,10
107439,11/11/2026,CUST00239,Luxor,Printer,Office Equipment,Completed,11,6392,15
107440,24/06/2026,CUST00240,Port Said,Notebook Pack,Stationery, completed ,12,228,20
107441,09/01/2026,CUST00241,Cairo,Laptop,Electronics,Completed,1,27360,0
107442,22/08/2026,CUST00242,Giza,Smartphone,Electronics,Completed,2,14065,5
107443,07/03/2026,CUST00243,Alexandria,Wireless Mouse,Accessories,Completed,3,441,10
107444,20/10/2026,CUST00244,Mansoura,Keyboard,Accessories,Completed,4,841.5,15
107445,05/05/2026,CUST00245,Tanta,Office Chair,Furniture,Completed,5,5200,20
107446,18/12/2026,CUST00246,Aswan,Desk,Furniture,Completed,6,7474,0
107447,03/07/2026,CUST00247,Luxor,Headphones,Electronics,Completed,7,1836,5
107448,16/02/2026,CUST00248,Port Said,Monitor,Electronics,Completed,8,9476,10
107449,01/09/2026,CUST00249,Cairo,Printer,Office Equipment,Completed,9,7072,15
107450,14/04/2026,CUST00250,Giza,Notebook Pack,Stationery,Completed,10,252,20
107451,27/11/2026,CUST00251,Alexandria,Laptop,electronics,Completed,11,30210,0
107452,12/06/2026,CUST00252,Mansoura,Smartphone,Electronics,Completed,12,15515,5
107453,25/01/2026,CUST00253,Tanta,Wireless Mouse,Accessories,Completed,1,486,10
107454,10/08/2026,CUST00254,Aswan,Keyboard,Accessories,Completed,2,926.5,15
107455,23/03/2026,CUST00255,Luxor,Office Chair,Furniture,Completed,3,5720,20
107456,08/10/2026,CUST00256,Port Said,Desk,Furniture,Completed,4,6660,0
107457,21/05/2026,CUST00257,Cairo,Headphones,Electronics,Completed,5,1638,5
107458,06/12/2026,CUST00258,Giza,Monitor,Electronics,Completed,6,8464,10
107459,19/07/2026,CUST00259, Alexandria ,Printer,Office Equipment,Completed,7,6324,15
107460,04/02/2026,CUST00260,Mansoura,Notebook Pack,Stationery,Completed,8,225.6,20
107461,17/09/2026,CUST00261,Tanta,Laptop,Electronics,Completed,9,27075,0
107462,02/04/2026,CUST00262,Aswan,Smartphone,Electronics,Completed,10,13920,5
107463,15/11/2026,CUST00263,Luxor,Wireless Mouse,Accessories,Completed,11,436.5,10
107464,28/06/2026,CUST00264,Port Said,Keyboard,Accessories,Completed,12,833,15
107465,13/01/2026,CUST00265,Cairo,Office Chair,Furniture,Completed,1,5148,20
107466,26/08/2026,CUST00266,Giza,Desk,Furniture,Completed,2,7400,0
107467,11/03/2026,CUST00267,Alexandria,Headphones,Electronics,Completed,3,1818,5
107468,24/10/2026,CUST00268,Mansoura,Monitor,Electronics,Completed,4,9384,10
107469,09/05/2026,CUST00269,Tanta,Printer,Office Equipment,Completed,5,7004,15
107470,22/12/2026,CUST00270,,Notebook Pack,Stationery,Completed,6,249.6,20
107471,07/07/2026,CUST00271,Luxor,Laptop,Electronics,Completed,7,29925,0
107472,20/02/2026,CUST00272,Port Said,Smartphone,Electronics,Completed,8,15370,5
107473,05/09/2026,CUST00273,Cairo,Wireless Mouse,Accessories,Completed,9,481.5,10
107474,18/04/2026,CUST00274,Giza,Keyboard,Accessories,Completed,10,918,15
107475,03/11/2026,CUST00275,Alexandria,Office Chair,Furniture,Completed,11,5668,20
107476,16/06/2026,CUST00276,Mansoura,Desk,Furniture,Completed,12,8140,0
107477,01/01/2026,CUST00277,Tanta,Headphones,Electronics,Completed,1,1620,5
107478,14/08/2026,CUST00278,Aswan,Monitor,Electronics,Completed,2,8372,10
107479,27/03/2026,CUST00279,Luxor,Printer,Office Equipment,Completed,3,6256,15
107480,12/10/2026,CUST00280,Port Said,Notebook Pack,Stationery,Completed,4,223.2,20
107481,25/05/2026,CUST00281,Cairo,Laptop,Electronics,Completed,5,26790,0
107482,10/12/2026,CUST00282,Giza,Smartphone,Electronics,Completed,6,13775,5
107483,23/07/2026,CUST00283,Alexandria,Wireless Mouse,Accessories,Completed,7,432,10
107484,08/02/2026,CUST00284,Mansoura,Keyboard,Accessories,Completed,8,824.5,15
107485,21/09/2026,CUST00285,Tanta,Office Chair,Furniture,Completed,9,5096,20
107486,06/04/2026,CUST00286,Aswan,Desk,Furniture,Completed,10,7326,0
107487,19/11/2026,CUST00287,Luxor,Headphones,Electronics,Completed,11,1800,5
107488,04/06/2026,CUST00288,Port Said,Monitor,Electronics,Completed,12,9292,10
107489,17/01/2026,CUST00289,Cairo,Printer,Office Equipment,Completed,1,6936,15
107490,02/08/2026,CUST00290,Giza,Notebook Pack,Stationery,Completed,2,247.2,20
107491,15/03/2026,CUST00291,Alexandria,Laptop,Electronics,Completed,3,29640,0
107492,28/10/2026,CUST00292,Mansoura,Smartphone,Electronics,Completed,4,15225,5
107493,13/05/2026,CUST00293,Tanta,Wireless Mouse,Accessories,Completed,5,477,10
107494,26/12/2026,CUST00294,Aswan, keyboard ,Accessories,Completed,6,909.5,15
107495,11/07/2026,CUST00295,Luxor,Office Chair,Furniture,Completed,7,5616,20
107496,24/02/2026,CUST00296,Port Said,Desk,Furniture,Completed,8,8066,0
107497,09/09/2026,CUST00297,Cairo,Headphones,Electronics,Completed,9,1980,5
107498,22/04/2026,CUST00298,Giza,Monitor,Electronics,Completed,10,8280,10
107499,07/11/2026,CUST00299,Alexandria,Printer,Office Equipment,Completed,11,6188,15
107500,20/06/2026,CUST00300,Mansoura,Notebook Pack,Stationery,Completed,12,220.8,20
107501,05/01/2026,CUST00301,Tanta,Laptop,Electronics,Completed,1,26505,0
107502,18/08/2026,CUST00302,Aswan,Smartphone,Electronics,Completed,2,13630,5
107503,03/03/2026,CUST00303,Luxor,Wireless Mouse,Accessories,Completed,3,427.5,10
107504,16/10/2026,CUST00304,Port Said,Keyboard,Accessories,Completed,4,816,15
107505,01/05/2026,CUST00305,Cairo,Office Chair,Furniture,Completed,5,5044,20
107506,14/12/2026,CUST00306,Giza,Desk,Furniture,Completed,6,7252,0
107507,27/07/2026,CUST00307,Alexandria,Headphones,Electronics,Completed,7,1782,5
107508,12/02/2026,CUST00308,Mansoura,Monitor,Electronics,Completed,8,9200,10
107509,25/09/2026,CUST00309,Tanta,Printer,Office Equipment,Completed,9,6868,15
107510,10/04/2026,CUST00310,Aswan,Notebook Pack,Stationery,Completed,10,244.8,20
107511,23/11/2026,CUST00311,Luxor,Laptop,Electronics,Completed,11,29355,0
107512,08/06/2026,CUST00312,Port Said,Smartphone,Electronics,Completed,12,15080,5
107513,21/01/2026,CUST00313,Cairo,Wireless Mouse,Accessories,Completed,1,472.5,10
107514,06/08/2026,CUST00314,Giza,Keyboard,Accessories,Completed,2,901,15
107515,19/03/2026,CUST00315,Alexandria,Office Chair,Furniture,Completed,3,5564,20
107516,04/10/2026,CUST00316,Mansoura,Desk,Furniture,Completed,4,7992,0
107517,17/05/2026,CUST00317,Tanta,Headphones,Electronics,Completed,5,1962,5
107518,02/12/2026,CUST00318,Aswan,Monitor,Electronics,Completed,6,10120,10
107519,15/07/2026,CUST00319,Luxor,Printer,Office Equipment,Completed,7,6120,15
107520,28/02/2026,CUST00320,Port Said,Notebook Pack,Stationery,Completed,8,218.4,20
107521,13/09/2026,CUST00321,Cairo,Laptop,Electronics,Completed,9,26220,0
107522,26/04/2026,CUST00322,Giza,Smartphone,Electronics,Completed,10,13485,5
107523,11/11/2026,CUST00323,Alexandria,Wireless Mouse,Accessories,Completed,11,423,10
107524,24/06/2026,CUST00324,Mansoura,Keyboard,Accessories,Completed,12,807.5,15
107525,09/01/2026,CUST00325,Tanta,Office Chair,Furniture,Completed,1,4992,20
107526,22/08/2026,CUST00326,Aswan,Desk,Furniture,Completed,2,7178,0
107527,07/03/2026,CUST00327,Luxor,Headphones,Electronics,Completed,3,1764,5
107528,20/10/2026,CUST00328,Port Said,Monitor,Electronics,Completed,4,9108,10
107529,05/05/2026,CUST00329,Cairo,Printer,Office Equipment,Completed,5,6800,15
107530,18/12/2026,CUST00330,Giza,Notebook Pack,Stationery,Completed,6,242.4,20
107531,03/07/2026,CUST00331,Alexandria,Laptop,Electronics,Completed,7,29070,0
107532,16/02/2026,CUST00332,Mansoura,Smartphone,Electronics,Completed,8,14935,5
107533,01/09/2026,CUST00333,Tanta,Wireless Mouse,Accessories,Completed,9,468,10
107534,14/04/2026,CUST00334,Aswan,Keyboard,Accessories,Completed,10,892.5,15
107535,27/11/2026,CUST00335,Luxor,Office Chair,Furniture,Completed,11,5512,20
107536,12/06/2026,CUST00336,Port Said,Desk,Furniture,Completed,12,7918,0
107537,25/01/2026,CUST00337,Cairo,Headphones,Electronics,Completed,1,1944,5
107538,10/08/2026,CUST00338,Giza,Monitor,Electronics,Completed,2,10028,10
107539,23/03/2026,CUST00339,Alexandria,Printer,Office Equipment,Completed,3,7480,15
107540,08/10/2026,CUST00340,Mansoura,Notebook Pack,Stationery,Completed,4,216,20
107541,21/05/2026,CUST00341,Tanta,Laptop,Electronics,Completed,5,25935,0
107542,06/12/2026,CUST00342,Aswan,Smartphone,Electronics,Completed,6,13340,5
107543,19/07/2026,CUST00343,Luxor,Wireless Mouse,Accessories,Completed,7,418.5,10
107544,04/02/2026,CUST00344,Port Said,Keyboard,Accessories,Completed,8,799,15
107545,17/09/2026,CUST00345,Cairo,Office Chair,Furniture,Completed,9,4940,20
107546,02/04/2026,CUST00346,Giza,Desk,Furniture,Completed,10,7104,0
107547,15/11/2026,CUST00347,Alexandria,Headphones,Electronics,Completed,11,1746,5
107548,28/06/2026,CUST00348,Mansoura,Monitor,Electronics,Completed,12,9016,10
107549,13/01/2026,CUST00349,Tanta,Printer,Office Equipment,Completed,1,6732,15
107550,26/08/2026,CUST00350,Aswan,Notebook Pack,Stationery,Completed,2,240,20
107551,11/03/2026,CUST00351,Luxor,Laptop,Electronics,Completed,3,28785,0
107552,24/10/2026,CUST00352,Port Said,Smartphone,Electronics,Completed,4,14790,5
107553,09/05/2026,CUST00353,Cairo,Wireless Mouse,Accessories,Completed,5,463.5,10
107554,22/12/2026,CUST00354,Giza,Keyboard,Accessories,Completed,6,884,15
107555,07/07/2026,CUST00355,Alexandria,Office Chair,Furniture,Completed,7,5460,20
107556,20/02/2026,CUST00356,Mansoura,Desk,Furniture,Completed,8,7844,0
107557,05/09/2026,CUST00357,Tanta,Headphones,Electronics,Completed,9,1926,5
107558,18/04/2026,CUST00358,Aswan,Monitor,Electronics,Completed,10,9936,10
107559,03/11/2026,CUST00359,Luxor,Printer,Office Equipment,Completed,11,7412,15
107560,16/06/2026,CUST00360,Port Said,Notebook Pack,Stationery,Completed,12,264,20
107561,01/01/2025,CUST00361,Cairo,Laptop,Electronics,Completed,1,25650,0
107562,14/08/2025,CUST00362,Giza,Smartphone,Electronics,Completed,2,13195,5
107563,27/03/2025,CUST00363,Alexandria,Wireless Mouse,Accessories,Completed,3,414,10
107564,12/10/2025,CUST00364,Mansoura,Keyboard,Accessories,Completed,4,790.5,15
107565,25/05/2025,CUST00365,Tanta,Office Chair,Furniture,Completed,5,4888,20
107566,10/12/2025,CUST00366,Aswan,Desk,Furniture,Completed,6,7030,0
107567,23/07/2025,CUST00367,,Headphones,Electronics,Completed,7,1728,5
107568,08/02/2025,CUST00368,Port Said,Monitor,Electronics,Completed,8,8924,10
107569,21/09/2025,CUST00369,Cairo,Printer,Office Equipment,Completed,9,6664,15
107570,06/04/2025,CUST00370,Giza,Notebook Pack,Stationery,Completed,10,237.6,20
107571,19/11/2025,CUST00371,Alexandria,Laptop,Electronics,Completed,11,28500,0
107572,04/06/2025,CUST00372, Mansoura ,Smartphone,Electronics,Completed,12,14645,5
107573,17/01/2025,CUST00373,Tanta,Wireless Mouse,Accessories,Completed,1,459,10
107574,02/08/2025,CUST00374,Aswan,Keyboard,Accessories,Completed,2,875.5,15
107575,15/03/2025,CUST00375,Luxor,Office Chair,Furniture,Completed,3,5408,20
107576,28/10/2025,CUST00376,Port Said,Desk,Furniture,Completed,4,7770,0
107577,13/05/2025,CUST00377,Cairo,Headphones,Electronics,Completed,5,1908,5
107578,26/12/2025,CUST00378,Giza,Monitor,Electronics,Completed,6,9844,10
107579,11/07/2025,CUST00379,Alexandria,Printer,Office Equipment,Completed,7,7344,15
107580,24/02/2025,CUST00380,Mansoura,Notebook Pack,Stationery,Completed,8,261.6,20
107581,09/09/2025,CUST00381,Tanta,Laptop,Electronics,Completed,9,31350,0
107582,22/04/2025,CUST00382,Aswan,Smartphone,Electronics,Completed,10,13050,5
107583,07/11/2025,CUST00383,Luxor,Wireless Mouse,Accessories,Completed,11,409.5,10
107584,20/06/2025,CUST00384,Port Said,Keyboard,Accessories,Completed,12,782,15
107585,05/01/2025,CUST00385,Cairo,Office Chair,Furniture,Completed,1,4836,20
107586,18/08/2025,CUST00386,Giza,Desk,Furniture,Completed,2,6956,0
107587,03/03/2025,CUST00387,Alexandria,Headphones,Electronics,Completed,3,1710,5
107588,16/10/2025,CUST00388,Mansoura,Monitor,Electronics,Completed,4,8832,10
107589,01/05/2025,CUST00389,Tanta,Printer,Office Equipment,Completed,5,6596,15
107590,14/12/2025,CUST00390,Aswan,Notebook Pack,Stationery,Completed,6,235.2,20
107591,27/07/2025,CUST00391,Luxor,Laptop,Electronics,Completed,7,28215,0
107592,12/02/2025,CUST00392,Port Said,Smartphone,Electronics,Completed,8,14500,5
107593,25/09/2025,CUST00393,Cairo,Wireless Mouse,Accessories,Completed,9,454.5,10
107594,10/04/2025,CUST00394,Giza,Keyboard,Accessories,Completed,10,867,15
107595,23/11/2025,CUST00395,Alexandria,Office Chair,Furniture,Completed,11,5356,20
107596,08/06/2025,CUST00396,Mansoura,Desk,Furniture,Completed,12,7696,0
107597,21/01/2025,CUST00397,Tanta,Headphones,Electronics,Completed,1,1890,5
107598,06/08/2025,CUST00398,Aswan,Monitor,Electronics,Completed,2,9752,10
107599,19/03/2025,CUST00399,Luxor,Printer,Office Equipment,Completed,3,7276,15
107600,04/10/2025,CUST00400,Port Said,Notebook Pack,stationery,Completed,4,259.2,20
107601,17/05/2025,CUST00401,Cairo,Laptop,Electronics,Completed,5,31065,0
107602,02/12/2025,CUST00402,Giza,Smartphone,Electronics,Completed,6,15950,5
107603,15/07/2025,CUST00403,Alexandria,Wireless Mouse,Accessories,Completed,7,405,
107604,28/02/2025,CUST00404,Mansoura,Keyboard,Accessories,Completed,8,773.5,15
107605,13/09/2025,CUST00405,Tanta,Office Chair,Furniture,Completed,9,4784,20
107606,26/04/2025,CUST00406,Aswan,Desk,Furniture,Completed,10,6882,0
107607,11/11/2025,CUST00407,Luxor,Headphones,Electronics,Completed,11,1692,5
107608,24/06/2025,CUST00408,Port Said,Monitor,Electronics,Completed,12,8740,10
107609,09/01/2025,CUST00409,Cairo,Printer,Office Equipment,Completed,1,6528,15
107610,22/08/2025,CUST00410,Giza,Notebook Pack,Stationery,Completed,2,232.8,20
107611,07/03/2025,CUST00411,Alexandria,Laptop,Electronics,Completed,3,27930,0
107612,20/10/2025,CUST00412,Mansoura,Smartphone,Electronics,Completed,4,14355,5
107613,05/05/2025,CUST00413,Tanta,Wireless Mouse,Accessories, completed ,5,450,10
107614,18/12/2025,CUST00414,Aswan,Keyboard,Accessories,Completed,6,858.5,15
107615,03/07/2025,CUST00415,Luxor,Office Chair,Furniture,Completed,7,5304,20
107616,16/02/2025,CUST00416,Port Said,Desk,Furniture,Completed,8,7622,0
107617,01/09/2025,CUST00417,Cairo,Headphones,Electronics,Completed,9,1872,5
107618,14/04/2025,CUST00418,Giza,Monitor,Electronics,Completed,10,9660,10
107619,27/11/2025,CUST00419,Alexandria,Printer,Office Equipment,Completed,11,7208,15
107620,12/06/2025,CUST00420,Mansoura,Notebook Pack,Stationery,Completed,12,256.8,20
107621,25/01/2025,CUST00421,Tanta, laptop ,Electronics,Completed,1,30780,0
107622,10/08/2025,CUST00422,Aswan,Smartphone,Electronics,Completed,2,15805,5
107623,23/03/2025,CUST00423,Luxor,Wireless Mouse,Accessories,Completed,3,495,10
107624,08/10/2025,CUST00424,Port Said,Keyboard,Accessories,Completed,4,765,15
107625,21/05/2025,CUST00425,Cairo,Office Chair,Furniture,Completed,5,4732,20
107626,06/12/2025,CUST00426,Giza,Desk,Furniture,Completed,6,6808,0
107627,19/07/2025,CUST00427,Alexandria,Headphones,Electronics,Completed,7,1674,5
107628,04/02/2025,CUST00428,Mansoura,Monitor,Electronics,Completed,8,8648,10
107629,17/09/2025,CUST00429,Tanta,Printer,Office Equipment,Completed,9,6460,15
107630,02/04/2025,CUST00430,Aswan,Notebook Pack,Stationery,Completed,10,230.4,20
107631,15/11/2025,CUST00431,Luxor,Laptop,Electronics,Completed,11,27645,0
107632,28/06/2025,CUST00432,Port Said,Smartphone,Electronics,Completed,12,14210,5
107633,13/01/2025,CUST00433,Cairo,Wireless Mouse,Accessories,Completed,1,445.5,10
107634,26/08/2025,CUST00434,Giza,Keyboard,Accessories,Completed,2,850,15
107635,11/03/2025,CUST00435,Alexandria,Office Chair,Furniture,Completed,3,5252,20
107636,24/10/2025,CUST00436,Mansoura,Desk,Furniture,Completed,4,7548,0
107637,09/05/2025,CUST00437,Tanta,Headphones,Electronics,Completed,5,1854,5
107638,22/12/2025,CUST00438,Aswan,Monitor,Electronics,Completed,6,9568,10
107639,07/07/2025,CUST00439,Luxor,Printer,Office Equipment,Completed,7,7140,15
107640,20/02/2025,CUST00440,Port Said,Notebook Pack,Stationery,Completed,8,254.4,20
107641,05/09/2025,CUST00441,Cairo,Laptop,Electronics,Completed,9,30495,0
107642,18/04/2025,CUST00442,Giza,Smartphone,Electronics,Completed,10,15660,5
107643,03/11/2025,CUST00443,Alexandria,Wireless Mouse,Accessories,Completed,11,490.5,10
107644,16/06/2025,CUST00444,Mansoura,Keyboard,Accessories,Completed,12,935,15
107645,01/01/2025,CUST00445,Tanta,Office Chair,Furniture,Completed,1,4680,20
107646,14/08/2025,CUST00446,Aswan,Desk,Furniture,Completed,2,6734,0
107647,27/03/2025,CUST00447,Luxor,Headphones,Electronics,Completed,3,1656,5
107648,12/10/2025,CUST00448,Port Said,Monitor,Electronics,Completed,4,8556,10
107649,25/05/2025,CUST00449,Cairo,Printer,Office Equipment,Completed,5,6392,15
107650,10/12/2025,CUST00450,Giza,Notebook Pack,Stationery,Completed,6,228,20
107651,23/07/2025,CUST00451,Alexandria,Laptop,Electronics,Completed,7,27360,0
107652,08/02/2025,CUST00452,Mansoura,Smartphone,Electronics,Completed,8,14065,5
107653,21/09/2025,CUST00453,Tanta,Wireless Mouse,Accessories,Completed,9,441,10
107654,06/04/2025,CUST00454,Aswan,Keyboard,Accessories,Completed,10,841.5,15
107655,19/11/2025,CUST00455,Luxor,Office Chair,Furniture,Completed,11,5200,20
107656,04/06/2025,CUST00456,Port Said,Desk,Furniture,Completed,12,7474,0
107657,17/01/2025,CUST00457,Cairo,Headphones,Electronics,Completed,1,1836,5
107658,02/08/2025,CUST00458,Giza,Monitor,Electronics,Completed,2,9476,10
107659,15/03/2025,CUST00459,Alexandria,Printer,Office Equipment,Completed,3,7072,15
107660,28/10/2025,CUST00460,Mansoura,Notebook Pack,Stationery,Completed,4,252,20
107661,13/05/2025,CUST00461,Tanta,Laptop,Electronics,Completed,5,30210,0
107662,26/12/2025,CUST00462,Aswan,Smartphone,Electronics,Completed,6,15515,5
107663,11/07/2025,CUST00463,Luxor,Wireless Mouse,Accessories,Completed,7,486,10
107664,24/02/2025,CUST00464,,Keyboard,Accessories,Completed,8,926.5,15
107665,09/09/2025,CUST00465,Cairo,Office Chair,Furniture,Completed,9,5720,20
107666,22/04/2025,CUST00466,Giza,Desk,Furniture,Completed,10,6660,0
107667,07/11/2025,CUST00467,Alexandria,Headphones,Electronics,Completed,11,1638,5
107668,20/06/2025,CUST00468,Mansoura,Monitor,Electronics,Completed,12,8464,10
107669,05/01/2025,CUST00469,Tanta,Printer,Office Equipment,Completed,1,6324,15
107670,18/08/2025,CUST00470,Aswan,Notebook Pack,Stationery,Completed,2,225.6,20
107671,03/03/2025,CUST00471,Luxor,Laptop,Electronics,Completed,3,27075,0
107672,16/10/2025,CUST00472,Port Said,Smartphone,Electronics,Completed,4,13920,5
107673,01/05/2025,CUST00473,Cairo,Wireless Mouse,Accessories,Completed,5,436.5,10
107674,14/12/2025,CUST00474,Giza,Keyboard,Accessories,Completed,6,833,15
107675,27/07/2025,CUST00475,Alexandria,Office Chair,Furniture,Completed,7,5148,20
107676,12/02/2025,CUST00476,Mansoura,Desk,Furniture,Completed,8,7400,0
107677,25/09/2025,CUST00477,Tanta,Headphones,Electronics,Completed,9,1818,5
107678,10/04/2025,CUST00478,Aswan,Monitor,Electronics,Completed,10,9384,10
107679,23/11/2025,CUST00479,Luxor,Printer,Office Equipment,Completed,11,7004,15
107680,08/06/2025,CUST00480,Port Said,Notebook Pack,Stationery,Completed,12,249.6,20
107681,21/01/2025,CUST00481,Cairo,Laptop,Electronics,Completed,1,29925,0
107682,06/08/2025,CUST00482,Giza,Smartphone,Electronics,Completed,2,15370,5
107683,19/03/2025,CUST00483,Alexandria,Wireless Mouse,Accessories,Completed,3,481.5,10
107684,04/10/2025,CUST00484,Mansoura,Keyboard,Accessories,Completed,4,918,15
107685,17/05/2025,CUST00485, Tanta ,Office Chair,Furniture,Completed,5,5668,20
107686,02/12/2025,CUST00486,Aswan,Desk,Furniture,Completed,6,8140,0
107687,15/07/2025,CUST00487,Luxor,Headphones,Electronics,Completed,7,1620,5
107688,28/02/2025,CUST00488,Port Said,Monitor,Electronics,Completed,8,8372,10
107689,13/09/2025,CUST00489,Cairo,Printer,Office Equipment,Completed,9,6256,15
107690,26/04/2025,CUST00490,Giza,Notebook Pack,Stationery,Completed,10,223.2,20
107691,11/11/2025,CUST00491,Alexandria,Laptop,Electronics,Completed,11,26790,0
107692,24/06/2025,CUST00492,Mansoura,Smartphone,Electronics,Completed,12,13775,5
107693,09/01/2025,CUST00493,Tanta,Wireless Mouse,Accessories,Completed,1,432,10
107694,22/08/2025,CUST00494,Aswan,Keyboard,Accessories,Completed,2,824.5,15
107695,07/03/2025,CUST00495,Luxor,Office Chair,Furniture,Completed,3,5096,20
107696,20/10/2025,CUST00496,Port Said,Desk,Furniture,Completed,4,7326,0
107697,05/05/2025,CUST00497,Cairo,Headphones,Electronics,Completed,5,1800,5
107698,18/12/2025,CUST00498,Giza,Monitor,Electronics,Completed,6,9292,10
107699,03/07/2025,CUST00499,Alexandria,Printer,Office Equipment,Completed,7,6936,15
107700,16/02/2025,CUST00500,Mansoura,Notebook Pack,Stationery,Completed,8,247.2,20
107701,01/09/2025,CUST00501,Tanta,Laptop,Electronics,Completed,9,29640,0
107702,14/04/2025,CUST00502,Aswan,Smartphone,Electronics,Completed,10,15225,5
107703,27/11/2025,CUST00503,Luxor,Wireless Mouse,Accessories,Completed,11,477,10
107704,12/06/2025,CUST00504,Port Said,Keyboard,Accessories,Completed,12,909.5,15
107705,25/01/2025,CUST00505,Cairo,Office Chair,Furniture,Completed,1,5616,20
107706,10/08/2025,CUST00506,Giza,Desk,Furniture,Completed,2,8066,0
107707,23/03/2025,CUST00507,Alexandria,Headphones,Electronics,Completed,3,1980,5
107708,08/10/2025,CUST00508,Mansoura,Monitor,Electronics,Completed,4,8280,10
107709,21/05/2025,CUST00509,Tanta,Printer,Office Equipment,Completed,5,6188,15
107710,06/12/2025,CUST00510,Aswan,Notebook Pack,Stationery,Completed,6,220.8,20
107711,19/07/2025,CUST00511,Luxor,Laptop,Electronics,Completed,7,26505,0
107712,04/02/2025,CUST00512,Port Said,Smartphone,Electronics,Completed,8,13630,5
107713,17/09/2025,CUST00513,Cairo,Wireless Mouse,Accessories,Completed,9,427.5,10
107714,02/04/2025,CUST00514,Giza,Keyboard,Accessories,Completed,10,816,15
107715,15/11/2025,CUST00515,Alexandria,Office Chair,Furniture,Completed,11,5044,20
107716,28/06/2025,CUST00516,Mansoura,Desk,Furniture,Completed,12,7252,0
107717,13/01/2025,CUST00517,Tanta,Headphones,Electronics,Completed,1,1782,5
107718,26/08/2025,CUST00518,Aswan,Monitor,Electronics,Completed,2,9200,10
107719,11/03/2025,CUST00519,Luxor,Printer,Office Equipment,Completed,3,6868,15
107720,24/10/2025,CUST00520,Port Said,Notebook Pack,Stationery,Completed,4,244.8,20
107721,09/05/2025,CUST00521,Cairo,Laptop,Electronics,Completed,5,29355,0
107722,22/12/2025,CUST00522,Giza,Smartphone,Electronics,Completed,6,15080,5
107723,07/07/2025,CUST00523,Alexandria,Wireless Mouse,Accessories,Completed,7,472.5,10
107724,20/02/2025,CUST00524,Mansoura,Keyboard,Accessories,Completed,8,901,15
107725,05/09/2025,CUST00525,Tanta,Office Chair,Furniture,Completed,9,5564,20
107726,18/04/2025,CUST00526,Aswan,Desk,Furniture,Completed,10,7992,0
107727,03/11/2025,CUST00527,Luxor,Headphones,Electronics,Completed,11,1962,5
107728,16/06/2025,CUST00528,Port Said,Monitor,Electronics,Completed,12,10120,10
107729,01/01/2025,CUST00529,Cairo,Printer,Office Equipment,Completed,1,6120,15
107730,14/08/2025,CUST00530,Giza,Notebook Pack,Stationery,Completed,2,218.4,20
107731,27/03/2025,CUST00531,Alexandria,Laptop,Electronics,Completed,3,26220,0
107732,12/10/2025,CUST00532,Mansoura,Smartphone,Electronics,Completed,4,13485,5
107733,25/05/2025,CUST00533,Tanta,Wireless Mouse,Accessories,Completed,5,423,10
107734,10/12/2025,CUST00534,Aswan,Keyboard,Accessories,Completed,6,807.5,15
107735,23/07/2025,CUST00535,Luxor,Office Chair,Furniture,Completed,7,4992,20
107736,08/02/2025,CUST00536,Port Said,Desk,Furniture,Completed,8,7178,0
107737,21/09/2025,CUST00537,Cairo,Headphones,Electronics,Completed,9,1764,5
107738,06/04/2025,CUST00538,Giza,Monitor,Electronics,Completed,10,9108,10
107739,19/11/2025,CUST00539,Alexandria,Printer,Office Equipment,Completed,11,6800,15
107740,04/06/2025,CUST00540,Mansoura,Notebook Pack,Stationery,Completed,12,242.4,20
107741,17/01/2025,CUST00541,Tanta,Laptop,Electronics,Completed,1,29070,0
107742,02/08/2025,CUST00542,Aswan,Smartphone,Electronics,Completed,2,14935,5
107743,15/03/2025,CUST00543,Luxor,Wireless Mouse,Accessories,Completed,3,468,10
107744,28/10/2025,CUST00544,Port Said,Keyboard,Accessories,Completed,4,892.5,15
107745,13/05/2025,CUST00545,Cairo,Office Chair,Furniture,Completed,5,5512,20
107746,26/12/2025,CUST00546,Giza,Desk,Furniture,Completed,6,7918,0
107747,11/07/2025,CUST00547,Alexandria,Headphones,Electronics,Completed,7,1944,5
107748,24/02/2025,CUST00548,Mansoura, monitor ,Electronics,Completed,8,10028,10
107749,09/09/2025,CUST00549,Tanta,Printer,office equipment,Completed,9,7480,15
107750,22/04/2025,CUST00550,Aswan,Notebook Pack,Stationery,Completed,10,216,20
107751,07/11/2025,CUST00551,Luxor,Laptop,Electronics,Completed,11,25935,0
107752,20/06/2025,CUST00552,Port Said,Smartphone,Electronics,Completed,12,13340,5
